Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
564,-2.422708227,2.544338338,-0.509210483,0.084549536,-1.431676563,-1.265684428,-0.776953356,1.697062211,-0.399876797,-0.466412839,-0.836636145,0.264950125,-0.246808402,0.747364156,0.856407504,0.844407355,0.689970819,0.039767682,-0.196731525,0.009864706,-0.196937739,-0.855361021,0.224607321,0.305454612,0.065000793,0.09688987,0.07278564,0.004235046,9.99,0
78,-0.291241163,1.515688499,1.514354894,2.518364615,0.58364774,0.425560586,0.598690176,0.056753589,-1.475620543,0.829234155,-1.268613006,-0.427588105,0.946384558,0.079319521,1.287545322,0.28251401,-0.423616438,0.147275797,1.226248307,0.348231594,-0.252658886,-0.613055494,-0.126407496,-0.636697022,-0.255688273,0.019571285,0.38258071,0.194254835,4.68,0
112,1.102697857,0.103965143,0.934478734,1.152703515,-0.693597247,-0.584580296,-0.148439159,-0.1120309,0.196749802,-0.094714897,-0.216930687,0.75222942,1.087760251,-0.067945684,1.195543967,0.453200243,-0.667451667,-0.059603641,-0.51713873,0.037095105,-0.017210746,-0.098780745,0.003331375,0.394411574,0.334208263,-0.520700113,0.045951685,0.048004725,54.99,0
550,1.10184434,-0.174472899,0.446908391,0.899498558,-0.666439738,-0.697083996,0.030418204,-0.121759541,0.539945357,-0.20876917,-0.760369818,0.182288668,-0.575758309,0.055251681,-0.141388856,-0.246409638,0.063733092,-0.630633422,0.202623888,-0.01777779,-0.197924946,-0.567183454,-0.040194408,0.41294409,0.411435308,0.263744302,-0.038703453,0.023468544,74.22,0
236,-0.438337379,1.028363751,1.455501718,-0.230274702,0.198899418,-0.358325092,0.659132798,0.059987619,-0.74186332,-0.167485718,1.123057123,0.906575443,0.717445968,0.177484339,0.094041711,0.459450111,-0.805969584,0.165908019,0.422937724,0.1736051,-0.187515799,-0.485441649,-0.07413842,-0.002585504,-0.153928467,0.071891188,0.264233311,0.109265075,7.14,0
52,1.147368927,0.059034645,0.263632341,1.211023458,-0.044095579,0.301066501,-0.132959856,0.227885136,0.252191237,0.083903938,0.645046451,0.413361748,-1.468036029,0.502861188,-0.626936023,-0.369716052,-0.03179924,-0.215342174,0.05501965,-0.255923875,-0.087813418,-0.110756407,-0.097770725,-0.323374178,0.633278881,-0.305327819,0.027394124,-0.000580465,6.67,0
51,1.259873136,0.254239576,0.514788628,0.620924297,-0.475930099,-0.992285839,0.06641651,-0.209275058,0.035571565,-0.067615821,-0.204107264,0.402596691,0.376647694,0.227135013,1.024996121,0.299531715,-0.426046051,-0.550315066,-0.119898969,-0.088970094,-0.256530536,-0.739211692,0.135732381,0.381989866,0.219301892,0.094290693,-0.028686668,0.019197591,1.98,0
332,1.084303013,0.127678126,1.389852714,2.532558713,-0.63687135,0.651109021,-0.685289011,0.356924417,-0.052520148,0.672385539,0.362543035,0.483035616,-0.480955608,-0.136629165,-0.924280323,0.938476858,-0.757827613,0.465840592,-0.427654979,-0.151189789,-0.055486885,-0.088641922,-0.012251399,-0.02649122,0.290882369,-0.039352681,0.033400294,0.022966319,11.34,0
114,1.194066271,-0.072582233,0.635285626,0.768616206,-0.735584338,-0.673465653,-0.146299157,-0.065652615,0.646047714,-0.211574202,-0.757756838,0.131821519,-0.691698421,0.014078327,-0.053359478,-0.144321695,0.047621205,-0.662116209,0.255441031,-0.120276616,-0.300560759,-0.770991059,0.074443654,0.397712516,0.285947051,0.286760297,-0.031033455,0.01705188,23.88,0
343,1.004760475,0.423991945,0.579929072,2.476753568,-0.124375473,-0.363935716,0.297698306,-0.104341837,-1.23123939,0.812425561,1.494111353,1.158898825,0.885675592,0.36481075,-0.376461022,0.692184194,-0.823169344,0.033325544,-0.82172495,0.058049522,0.128929307,0.19525388,-0.119653756,0.557572858,0.516517677,-0.004221007,-0.028054501,0.025728617,75.83,0
78,-1.760402481,0.221924153,0.579949898,-1.413194092,0.804876249,-0.353324324,0.869655641,-0.031477112,0.317739047,-0.118295038,-1.053730462,-0.296843762,0.13136414,-0.170066569,0.748794675,0.410891393,-0.749974772,-0.745597186,-0.487556885,-0.105203803,-0.403692059,-0.478169343,0.261137612,-0.903294971,-0.130708919,0.713907127,-0.028134479,-0.410876701,62.92,0
84,-0.481375994,1.003406701,0.906183669,-0.423863928,0.760670628,0.377627419,0.587373158,0.13388448,-0.20787079,-0.240405331,-1.453261436,-0.526595859,0.073844567,0.087349559,1.230576263,0.311246139,-0.620259312,-0.329208342,0.187643004,0.082302991,-0.277507154,-0.752696358,-0.145992422,-1.353514516,-0.095515797,0.175811028,0.144228361,0.099682743,4.99,0
209,-0.572010633,0.374980871,0.923823033,-0.954005872,0.753635444,0.139494795,1.450747739,-0.551715607,-0.12615854,0.068444879,0.351181327,0.224943615,0.448234262,-0.362391077,-0.297472256,0.828896267,-1.64672971,0.559570501,-0.20328508,-0.127564678,-0.030323651,0.334778622,-0.192455176,-0.790313074,0.110172912,0.309764577,-0.504722784,-0.498287039,95.56,0
519,0.764614145,1.706190684,-1.755823269,1.557386059,1.101082822,-1.529455089,0.917701838,-0.190132334,-0.748935405,-1.047992948,2.575979621,0.538995398,0.662425315,-3.515622577,0.280192352,0.990653718,2.520317494,1.89491921,-0.128379516,0.165909181,-0.085309806,0.022452376,0.05601196,0.008466426,-0.459203727,-0.421570495,0.260012321,0.006571196,0.89,0
525,1.089846258,-0.602779584,0.924389347,-0.0770385,-1.275907271,-0.420567142,-0.634844057,0.118674459,0.838481454,-0.230708526,1.120999843,0.824766092,-0.703517201,-0.039087335,-0.446295786,0.174678978,-0.118278753,0.121266968,0.495021596,0.012891371,0.112487796,0.364386099,-0.087886252,0.644572121,0.192433295,1.421351596,-0.084481019,0.003383413,59.9,0
477,-0.347239992,1.140217971,1.28906647,0.061069658,0.03251417,-0.960933237,0.756414763,-0.091272834,-0.43972701,-0.525814954,-0.16850987,0.064780893,0.397228285,-0.484435751,0.86395074,0.37236818,-0.009786677,-0.168769864,-0.092690891,0.144061442,-0.257643018,-0.667491773,-0.005055187,0.335569218,-0.148200806,0.071064031,0.24546032,0.099186439,9.51,0
249,-0.788406123,1.125172284,0.9342131,1.155815325,-0.028517725,0.489476031,0.067377115,0.775357006,-0.507976501,-0.124046576,0.415851211,0.21610434,-1.399988811,0.765481453,-0.356870972,-0.745510715,0.501830611,0.119294748,1.139479161,-0.022728451,0.02645119,0.204264804,-0.12879421,-0.319663017,-0.095104113,-0.214422719,0.291528516,0.120686188,13.28,0
302,-0.986171236,1.732933867,0.857586934,0.178949727,-0.794223168,-0.088469341,-1.266790132,-4.922223906,0.010308618,-0.003059464,0.071675698,0.947121029,0.47447536,0.362346801,0.797349837,0.238125188,0.036823135,-0.606260978,-0.418371798,-0.991289202,4.332857751,-2.331390339,0.568103029,0.638795724,0.867788272,0.181051281,0.225638419,0.179026564,9.99,0
324,-0.622317102,0.656825678,1.094224632,0.054664782,0.746404694,-0.973848245,0.38670995,-0.00987573,-0.351713523,-0.472723762,-0.660362017,-0.107074266,0.437839197,-0.483415167,0.92709775,0.517585717,-0.190001634,0.023140414,0.114294977,0.261014047,-0.259936621,-0.798558467,8.57e-05,-0.199902487,-0.062407085,0.104703244,0.230466907,0.102420981,0.89,0
439,-0.142561597,0.995908031,1.348948763,0.651921501,0.402290102,-0.141451962,0.735365881,-0.182280962,-0.552171796,0.377373819,1.080587713,0.913908499,1.023626159,-0.042831767,0.300918249,-0.075265179,-0.794749346,0.786581132,0.660981483,0.273829853,0.259457175,1.160833337,-0.260795036,0.051829996,-0.405058237,-0.273671855,0.30434859,0.023758618,3.67,0
167,-1.32906237,1.955889812,1.118275164,2.318431902,1.582537232,0.389936614,-1.287306168,-1.323918833,-1.050321354,2.032812005,0.370425699,0.733429931,1.208301361,0.184726433,0.550391787,0.434456929,-0.59824041,0.53399619,1.414980044,0.205083471,1.286968918,-1.261979794,-1.732848381,-0.792373358,-0.775037614,-0.04844331,0.783108914,0.404477746,5.42,0
204,-0.938225555,0.104717344,1.309641702,-0.867536533,0.450685256,-1.437502176,0.650603583,0.028359911,-0.58867849,-0.556394135,1.156113141,-0.218437377,-2.049263205,0.896911813,-0.276749044,0.463415472,-0.500606336,-0.221200835,0.012236949,0.004380235,-0.237085534,-1.150829278,0.262462123,0.475206184,-0.516789844,0.426883032,-0.058198038,0.107995679,39.94,0
292,-0.401848585,1.015111416,1.302009963,-0.04220803,0.055805737,-0.683092651,0.561144191,0.106407737,-0.570879921,-0.325787048,1.392098943,0.320594169,-0.509960376,-0.123386792,0.254185485,0.60484152,-0.21167486,0.425377184,0.202856562,0.098546631,-0.215929633,-0.62316848,-0.013880283,0.262949765,-0.207349206,0.056361761,0.237040908,0.087455677,4.45,0
266,-2.56496105,2.470984542,2.64941697,-1.564255709,1.794297039,-0.614741707,4.185906257,-3.855359015,5.436633396,8.737457806,1.682962958,-1.309535687,-0.052481298,-4.890716387,1.60814072,-1.66607798,-2.435921425,-1.16940153,-0.428481921,3.564137979,-1.672706463,-0.463149141,-0.532466362,0.306493529,0.226844144,-0.365415746,-0.936734933,-2.733887119,10.35,0
284,-0.942623063,0.657317958,1.191544384,1.326497095,0.97674498,-0.832970032,0.238932868,0.163401503,-0.584980704,-0.789639334,-0.144501037,-1.445161039,-2.115885112,-0.617131929,1.966837316,-0.203704314,1.500691702,0.586786087,0.27146639,0.115262873,0.062165439,-0.016076486,-0.236314329,-0.08280197,0.357494184,-0.110529973,0.080795718,0.113264048,1.0,0
156,1.325295228,-1.138678066,1.276265636,-0.207920238,-1.642087864,0.696572809,-1.502954908,0.297739613,0.872380952,0.251926472,-2.332011372,0.047516889,-0.033914346,-1.266317156,-1.605192131,-1.74371228,0.482654984,0.997653708,0.221744189,-0.498396658,-0.606347646,-0.803193011,-0.026617842,-0.397272515,0.245699397,1.127405544,0.023011432,0.012264475,10.0,0
378,-0.460445587,0.720560639,0.24783576,-0.687521024,-0.627671057,-1.12970975,0.426560471,0.055194973,-2.063462067,-0.278732165,-0.051371388,-0.375334671,1.281990091,-0.877698923,0.543343782,0.874039943,1.428132849,-0.933302845,1.239625199,0.344737648,0.329564677,0.705109685,0.037092678,0.373316311,-0.176941784,-0.156161346,0.01163128,0.116359292,85.25,0
260,1.026701748,-0.661664688,0.8976009,0.144402801,-1.105205361,0.020245082,-0.707266806,0.195918328,0.743371435,-0.118938661,0.741294501,0.603257301,-0.421646962,-0.042892426,0.090411422,0.694674045,-0.590144597,0.572237291,0.329715854,0.112744748,0.150660749,0.322397709,-0.15473629,0.097654642,0.174639029,1.103204724,-0.060709141,0.016598369,99.0,0
373,1.149246403,0.018358286,0.430439507,0.537502628,-0.430753531,-0.394698516,-0.151398394,0.135031481,-0.00495869,0.113950212,1.559069299,0.26760171,-1.601212165,0.853251517,0.653695377,0.128873171,-0.174429639,-0.343327425,-0.243970218,-0.219043558,-0.124932401,-0.449759669,0.135781046,0.185129747,0.129061898,0.177780055,-0.034564615,0.001486565,10.29,0
389,1.228477568,-1.097947504,1.629012623,-0.005550294,-1.969868487,0.25027644,-1.381781751,0.174506572,0.64116179,0.208169663,-1.388042813,0.927180484,0.954275797,-1.436661071,-1.788215851,-2.038941531,0.723704772,0.589066737,-0.108607721,-0.412462974,-0.526063931,-0.566474926,0.045969259,0.475350104,0.164650365,1.06943713,0.027739802,0.026680276,29.95,0
32,-2.008871795,2.198526503,0.14424174,1.159432262,-0.815174288,0.182288271,-0.617108302,1.530816728,-0.586832286,0.129875751,0.658479448,1.265049218,-0.206518166,1.013603212,-0.54941351,-0.708034201,0.869643169,-0.09565956,0.944395409,0.028740125,0.094917307,0.294982704,0.011081384,0.015249372,0.034210636,-0.236141102,0.128290673,0.11798599,2.35,0
283,0.948031797,0.318724757,0.730590898,2.583975169,-0.206464838,-0.2131797,0.220328528,-0.062070303,-0.868018102,0.581173638,0.101195399,0.470399635,0.67528087,0.209463495,0.704330417,0.309108159,-0.281680587,-0.924687992,-1.521306913,0.034971404,0.039314676,-0.069829592,0.004094198,0.39645882,0.295033036,-0.076225776,-0.004447648,0.041688095,94.5,0
35,1.386396974,-0.794209465,0.778224191,-0.864708434,-1.06413228,0.351296174,-1.191454583,0.052685634,-0.304404039,0.576516809,-1.631111762,0.042559512,2.047898316,-0.739338429,1.456222044,-0.272049583,-0.932007398,1.9265322,-0.659939173,-0.273032887,-0.228726646,-0.12352242,-0.131025122,-0.929668179,0.181379006,1.194928064,0.000531332,0.019910623,30.9,0
108,1.206065239,-0.124884657,0.118939145,0.02373499,-0.54908691,-0.949920329,0.070850447,-0.125881143,0.136791407,-0.071309048,1.29067211,0.732146692,-0.841318571,0.502670309,-0.496897322,-0.164947888,-0.064146614,-0.247691314,0.577806559,-0.084244349,-0.01818495,-0.018453983,-0.084513987,0.627739333,0.456423964,1.091645277,-0.107970427,-0.013591677,25.8,0
444,0.548588125,-1.106394323,-0.6508811,0.572799288,-0.148004058,0.055980723,0.551553049,-0.133969888,-0.204957386,-0.036852731,0.326795193,0.47019302,0.202573084,0.557297781,0.374304725,0.721662366,-1.015090089,0.630461329,0.402817417,0.742848836,0.212745142,-0.279628093,-0.568728867,-0.779206876,0.507367082,0.410568877,-0.121733927,0.056037778,399.07,0
190,-1.505779164,-0.215325117,1.991294276,-1.631493385,-0.635965147,0.228413858,-0.034265697,0.042695827,-0.235439929,0.164740343,-1.51828766,-0.31742242,1.120534653,-1.524784874,-1.218546357,1.063013559,0.044391091,-1.340806316,0.715632259,0.232752122,-0.101938019,0.148145577,-0.450114636,-0.396558396,0.554223963,-0.340492981,-0.335617814,-0.413379326,82.29,0
206,-1.427151559,-0.527766419,2.460153272,-2.807481891,-0.457111342,-1.365708945,0.516031464,-0.132600601,1.654158677,-1.861968658,-0.375046908,0.347861161,-0.476259222,-0.591427377,0.226692072,-0.05358509,-0.642540807,0.107727368,-0.995080434,0.332844186,0.175522356,0.57565524,-0.11169721,0.7529476,0.675003749,-0.162285584,0.058107434,-0.086260874,101.0,0
133,0.709335678,-0.011679155,-0.530212955,0.236330632,1.611749862,4.091915383,-0.862138243,1.083973069,0.786795681,0.112887484,-0.653232103,0.173266864,0.037866802,-0.38781279,0.37489296,0.210211547,-0.644749399,0.554854578,0.622384226,-0.04155149,0.006775256,0.09003256,0.271773416,0.986547281,-0.809943468,-0.52965954,-0.065886904,-0.125002177,35.97,0
336,-0.895224142,0.562106129,2.817524081,-0.718733544,0.223222217,0.796156342,0.464886794,-0.002081123,0.387537064,-0.195040531,1.024957935,1.004064707,0.576224212,-0.996669481,-0.78777978,0.083398415,-0.717025889,-0.176712353,-0.438621584,0.215543351,-0.117008761,0.221249113,-0.380422054,-0.245721019,0.202957532,0.320802237,-0.174340162,-0.331953696,7.72,0
55,-4.575092608,-4.429183775,3.402585004,0.90391468,3.002223774,-0.491077708,-2.705393163,0.666451302,1.922216172,-0.614312027,0.384926577,1.194403452,-1.020718454,-1.246829406,-2.348673437,-0.213437533,-0.100221745,-0.406073073,-1.637572519,-0.960962934,-0.047365029,0.853359935,-0.971600429,-0.114861639,0.408300392,-0.304576466,0.547784789,-0.456296829,200.01,0
557,-0.332048621,0.319510837,1.234834034,-1.843052199,-0.349018053,-0.947157563,0.23872877,-0.068451893,-1.051424323,0.217332547,-0.930288368,-1.258641302,-0.422576615,-0.231607488,0.09853227,1.380855394,-0.126894603,-1.112217747,0.044301762,0.131544411,0.184122337,0.506399597,-0.179404878,0.014047394,-0.163897282,-0.388107569,0.362960839,0.200999416,3.95,0
449,-0.856525101,0.583290076,1.389013774,-0.344699052,0.267594321,-0.951375413,0.523116935,-0.049229333,-0.076944017,-0.405757624,-0.161189306,-0.225299018,-0.912194069,0.300952261,0.654658694,0.107401491,-0.281286183,-0.889231512,-1.184941297,-0.330847383,-0.056911357,-0.309940139,0.167010356,0.359246439,-0.969651014,-0.185793258,-0.136897052,0.233671762,10.2,0
259,-1.569485289,-1.932133383,1.249202816,-4.43421128,1.244282139,0.402687982,-0.649554378,0.534755946,0.886183163,-1.275649361,1.52530374,1.28699549,-0.303788262,-0.149255372,0.514473637,-3.133093384,0.47158757,0.110395401,-2.321077257,-0.17891098,-0.07465869,0.397404664,0.19903032,-1.386012633,-0.141955194,-0.984010664,0.274078667,-0.01978434,55.45,0
410,-0.355220827,1.155881754,1.311865013,0.061944508,0.114206664,-0.99021983,0.728194679,-0.105630282,-0.486183264,-0.525351236,-0.105192898,0.254165456,0.739546366,-0.552004757,0.826427402,0.35204444,-0.02614055,-0.215280013,-0.094709737,0.155327646,-0.255802994,-0.639619013,-0.022675556,0.351456338,-0.139463857,0.069852311,0.249579983,0.099987894,0.89,0
496,-0.606284096,-0.090111801,2.012027495,0.352728129,-0.210153545,0.513718707,-0.496402335,0.379687144,-1.663989823,0.767277794,0.743763824,-0.250209455,-0.405640225,0.312432885,1.09089764,-1.509168915,-0.009482923,2.107139458,-0.172340891,-0.250195884,-0.065436017,0.148714747,-0.06019846,-0.356964714,-0.213995718,-0.143623641,0.167360122,0.122289517,29.0,0
323,-0.850730609,0.695702822,2.071837569,0.928201004,-0.032107928,0.648932279,0.150909122,0.440485982,-0.564488519,0.057701571,0.976696627,-0.109204861,-0.923903849,0.458685782,1.324652235,0.004794609,-0.235066834,0.783136839,0.589647225,0.301435684,0.211627698,0.591595716,-0.21096154,-0.341889009,0.281912496,-0.067353029,0.339467271,0.13809145,52.0,0
190,-0.549414252,0.676860674,2.151949976,1.014522992,-0.620011802,0.076154492,0.041578422,0.34267167,0.124722817,-0.048091693,0.737980149,0.197300157,-1.350329129,0.096465653,-0.391871595,-0.286166764,-0.041452759,0.836919533,0.777120739,0.104754661,0.212024288,0.850202604,-0.185597136,0.544990271,-0.130608922,-0.196373727,0.422119417,0.203312923,20.7,0
344,-3.495983747,-4.088419872,2.024844612,-0.740362738,1.128134567,-1.231701699,-0.086553558,0.15780736,1.67762074,-1.946859901,-0.741919716,0.467513416,-0.679088049,-0.446944123,0.122393379,-1.075434877,0.221472311,-0.228436944,-0.027089934,1.633822663,0.361562298,-0.173006265,1.280445737,0.012696517,0.760878574,-0.828147329,-0.298700037,-0.06161517,456.71,0
322,1.187090011,0.008979796,1.094491312,1.22103424,-0.676504311,0.095472645,-0.517634029,0.078168793,0.811484381,-0.22339086,-1.106255049,0.720445311,0.875853068,-0.539473636,0.131132635,0.18728328,-0.471786352,0.006692224,-0.029266547,-0.068762131,-0.085987994,-0.002447193,-0.07604352,-0.096204326,0.506423284,-0.380323132,0.076733511,0.034889569,9.99,0
77,-0.427190854,0.745708409,1.761811025,-0.165130479,0.058297688,-0.213413376,0.64732325,0.073464184,-0.291863986,0.064799525,1.527191695,-0.131505745,-1.696914001,0.48212119,0.586417588,0.034541375,-0.306278167,-0.206029884,-0.118938855,0.05282757,-0.201680708,-0.432070051,0.01316424,0.161606289,-0.401310006,0.047423416,0.102549224,-0.11657148,9.12,0
34,1.138315566,0.05695597,0.649418965,0.873062041,-0.468466331,-0.410194552,-0.013897554,-0.072439609,0.306787909,-0.269952637,-0.002601848,1.124304216,0.744206684,-0.188353421,-0.075661963,-0.709192272,0.381219103,-1.372080174,-0.273701149,-0.078354633,-0.164222415,-0.247400539,0.059405065,0.456286465,0.361004004,0.274414146,-0.002498362,0.017108847,21.34,0
69,-0.60802693,0.306693601,1.47300415,1.191127247,0.021264671,0.888442494,1.190491174,0.042146736,-0.446425607,-0.080386117,0.660395584,-0.111613346,-1.468983113,0.285370868,-0.237172914,-0.912819718,0.242906278,0.122721608,1.175062565,0.374085586,0.046506385,0.165162501,0.063974176,-0.333791686,0.131775824,-0.217691931,-0.082183353,-0.116730187,168.56,0
543,-0.403086552,1.078431653,1.165327886,-0.187949505,0.499558708,0.016322819,0.573979654,0.19140172,-0.748148125,-0.407914317,1.541271333,0.98052939,0.811858512,-0.37157449,0.387964651,0.34736769,-0.125555559,-0.07616621,-0.041176598,0.150635329,-0.197658679,-0.462064711,-0.047855532,-0.339166392,-0.194769344,0.102003098,0.262818121,0.082944162,2.98,0
357,-0.711928464,1.547423106,1.799759488,2.489059652,0.450496981,1.073761981,0.309374239,0.450853944,-1.560106923,1.231356129,1.738449793,0.568282855,0.247293953,0.402147249,1.077168948,-0.409582856,0.269362061,-0.561707935,0.385188707,0.356886727,-0.115133122,-0.136653169,0.052594886,-0.327937412,-0.531480208,0.005532687,0.515895642,0.250371705,0.75,0
50,-0.57152075,1.071600449,1.28011025,0.542780003,0.574438987,-0.259359266,1.061148415,-0.410971968,-0.179130181,1.003500658,1.062382268,0.159422388,-0.289860314,0.005804746,0.460440953,-0.221035265,-0.775852455,0.657023315,0.807582919,0.354730635,0.00355852,0.561240486,-0.19928672,0.001387389,-0.179529952,-0.374115726,0.071641454,-0.175510469,9.79,0
164,-0.433211486,1.020835125,2.019730198,3.00326068,0.031307656,0.187063045,0.850856483,-0.143932449,-0.918042964,0.886323094,-0.811858292,-0.338453439,-0.064504281,-0.275189337,0.055224685,-0.646152559,0.313931819,-0.295943212,1.177882592,0.471102989,-0.177297913,-0.180259507,0.00776031,0.382658023,-0.187192964,0.100067113,0.204038588,-0.018150303,65.26,0
117,0.805681804,-0.220451375,2.371309722,4.075817303,-0.844073265,2.546394311,-1.435114382,0.942047784,0.330467789,0.83188054,0.312992575,1.017932332,-0.439618033,-1.000777226,-2.431499257,0.09885644,0.261188186,-0.496635746,-1.518757006,-0.197553784,0.185844215,0.916782936,-0.075910693,-0.243419838,0.246029362,0.283514652,0.113704225,0.031696818,37.89,0
34,-0.291540245,0.445575314,1.249752116,-1.73573589,0.085755559,-0.121924299,0.407715857,0.095309378,0.815902287,-1.491188012,-0.84619138,0.05653255,-0.05895353,0.151922602,1.982594882,-0.443295054,-0.318251412,0.064787167,0.613505272,-0.033522345,-0.064906147,-0.120448982,-0.156525634,-0.800212851,-0.000620392,-0.835203307,0.131001421,0.06289627,18.95,0
154,1.190844167,-0.608426894,0.069096521,-0.493509205,-0.944774744,-1.390857139,0.04765887,-0.467883895,-1.248877374,0.570877508,0.276515957,0.206483456,1.408240362,-0.200683589,0.359211438,0.718362667,0.406068318,-1.786030487,0.438820549,0.374267628,0.262280357,0.489142757,-0.186644881,0.797720642,0.630575252,-0.183914266,-0.029301543,0.03350849,127.69,0
508,1.335369473,0.53598191,-0.448156158,0.902997797,0.517134282,-0.694213212,0.590279128,-0.34831945,-0.344489875,0.022529666,-0.973522801,0.371749184,0.956547304,0.351881277,0.654214081,-0.010372141,-0.66407078,-0.196216681,0.05754912,-0.074524196,-0.042464736,-0.021676311,-0.25935025,-0.412243319,0.991928159,-0.247183048,-0.00384115,0.004311492,2.27,0
158,-0.159985037,-0.611632858,2.081419302,-1.048128453,-1.083455772,0.254356945,-0.782936554,0.264001941,0.404509215,-0.232303545,-2.093168271,0.465104233,0.650495508,-1.514492223,-2.534978226,-1.786802718,0.291461234,0.851936076,-0.564583752,-0.51018496,-0.36540374,-0.127932001,0.163175571,0.104227427,-1.286765287,0.747625336,0.241777014,0.237055507,10.0,0
68,-0.770196383,0.483572416,1.901071779,-0.00187625,0.024244785,-1.171903182,0.666483361,-0.094602901,-0.136665622,-0.842507533,-0.408235097,0.503046645,-0.010588597,-0.200012765,-0.908689459,-0.323594882,-0.022103673,-0.796683933,-0.479505429,-0.03383089,-0.057335911,-0.155801281,0.018107802,0.941555369,-0.168581841,0.056170997,0.058979361,0.134187921,22.36,0
297,1.168459597,0.284168629,0.427984728,1.382026597,-0.057586332,-0.15716991,0.132988717,-0.070708819,0.141838112,-0.152931766,-0.368409409,1.053716299,0.854168196,-0.130719267,-0.202282668,-0.76957256,0.207232629,-1.099432888,-0.373872716,-0.130219175,-0.091412377,0.025131562,-0.072433595,0.12177149,0.697131468,-0.315948987,0.04661016,0.017890834,6.86,0
